Ds,Da,rate_bits
0.3036708860759494,1.7284810126582282,1.609858241694314
0.3036708860759494,1.7607594936708864,1.609858241694314
0.3036708860759494,1.7930379746835448,1.609858241694314
0.3036708860759494,1.825316455696203,1.609858241694314
0.3036708860759494,1.857594936708861,1.609858241694314
0.3036708860759494,1.8898734177215193,1.609858241694314
0.3036708860759494,1.9221518987341775,1.609858241694314
0.3036708860759494,1.9544303797468359,1.609858241694314
0.3036708860759494,1.986708860759494,1.609858241694314
0.3036708860759494,2.018987341772152,1.609858241694314
0.3036708860759494,2.0512658227848104,1.609858241694314
0.3036708860759494,2.0835443037974684,1.609858241694314
0.3036708860759494,2.1158227848101268,1.609858241694314
0.3036708860759494,2.148101265822785,1.609858241694314
0.3036708860759494,2.180379746835443,1.609858241694314
0.3036708860759494,2.2126582278481015,1.609858241694314
0.3036708860759494,2.2449367088607595,1.609858241694314
0.3036708860759494,2.277215189873418,1.609858241694314
0.3036708860759494,2.3094936708860763,1.609858241694314
0.3036708860759494,2.3417721518987342,1.609858241694314
0.3036708860759494,2.3740506329113926,1.609858241694314
0.3036708860759494,2.406329113924051,1.609858241694314
0.3036708860759494,2.438607594936709,1.609858241694314
0.3036708860759494,2.4708860759493674,1.609858241694314
0.3036708860759494,2.5031645569620258,1.609858241694314
0.3036708860759494,2.5354430379746837,1.609858241694314
0.3036708860759494,2.567721518987342,1.609858241694314
0.3036708860759494,2.6,1.609858241694314
0.32050632911392407,0.05,2.6609640474436813
0.32050632911392407,0.08227848101265824,2.3016705150180052
0.32050632911392407,0.11455696202531647,2.06293147799063
0.32050632911392407,0.1468354430379747,1.8838639239684465
0.32050632911392407,0.17911392405063292,1.7405253001162915
0.32050632911392407,0.21139240506329116,1.6210022752952065
0.32050632911392407,0.2436708860759494,1.5184971037411008
0.32050632911392407,0.2759493670886076,1.4287622591437694
0.32050632911392407,0.30822784810126586,1.4130517103058977
0.32050632911392407,0.3405063291139241,1.4130517103058977
0.32050632911392407,0.3727848101265823,1.4130517103058977
0.32050632911392407,0.40506329113924056,1.4130517103058977
0.32050632911392407,0.4373417721518988,1.4130517103058977
0.32050632911392407,0.469620253164557,1.4130517103058977
0.32050632911392407,0.5018987341772153,1.4130517103058977
0.32050632911392407,0.5341772151898735,1.4130517103058977
0.32050632911392407,0.5664556962025318,1.4130517103058977
0.32050632911392407,0.59873417721519,1.4130517103058977
0.32050632911392407,0.6310126582278482,1.4130517103058977
0.32050632911392407,0.6632911392405065,1.4130517103058977
0.32050632911392407,0.6955696202531647,1.4130517103058977
0.32050632911392407,0.7278481012658229,1.4130517103058977
0.32050632911392407,0.7601265822784812,1.4130517103058977
0.32050632911392407,0.7924050632911395,1.4130517103058977
0.32050632911392407,0.8246835443037976,1.4130517103058977
0.32050632911392407,0.8569620253164558,1.4130517103058977
0.32050632911392407,0.8892405063291141,1.4130517103058977
0.32050632911392407,0.9215189873417724,1.4130517103058977
0.32050632911392407,0.9537974683544306,1.4130517103058977
0.32050632911392407,0.9860759493670888,1.4130517103058977
0.32050632911392407,1.018354430379747,1.4130517103058977
0.32050632911392407,1.0506329113924053,1.4130517103058977
